person_age,monthly_salary,person_income,loan_amnt,loan_tenure_months,loan_category,bank_roi,cibil_score,monthly_emi,emi_to_salary_ratio,savings_to_expense_ratio,night_transaction_ratio,cb_person_default_on_file,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_percent_income,cb_person_default_on_file_yn,cb_person_cred_hist_length,loan_status
27,39197.86,470374.32,213966.15,24,Auto,8.5,605,9725.98,0.248125,0.089131,0.093608,0,OWN,3.92,VENTURE,E,8.5,0.454885,N,7.94,0
49,27615.64,331387.68,353427.78,36,Education,9.07,693,11250.79,0.407407,0.13139,0.028904,1,OWN,1.85,EDUCATION,C,9.07,1.0,Y,33.5,1
27,92473.46,1109681.52,728010.71,12,Personal,13.56,713,65215.43,0.705234,0.081708,0.138411,0,MORTGAGE,4.21,PERSONAL,C,13.56,0.656054,N,9.53,0
57,24686.33,296235.96,513551.82,48,Home,8.5,617,12658.18,0.512761,0.07683,0.140389,0,MORTGAGE,8.58,HOMEIMPROVEMENT,E,8.5,1.0,N,38.24,1
33,56656.85,679882.2,246077.73,36,Personal,11.84,643,8154.53,0.143928,0.128544,0.076314,1,RENT,3.61,PERSONAL,D,11.84,0.361942,Y,13.81,0
38,152957.94,1835495.28,3294745.74,12,Home,8.5,740,287367.01,1.878732,0.05,0.198417,0,OWN,9.3,HOMEIMPROVEMENT,B,8.5,1.0,N,17.39,1
26,99793.77,1197525.24,1813728.03,36,Auto,11.74,602,60015.31,0.601393,0.146279,0.186306,0,RENT,8.0,VENTURE,E,11.74,1.0,N,8.64,1
29,69955.8,839469.6,1465403.31,60,Education,9.26,581,30606.92,0.437518,0.158758,0.183618,0,RENT,11.0,EDUCATION,E,9.26,1.0,N,11.3,0
57,59864.88,718378.56,789185.25,24,Home,12.36,753,37283.72,0.622798,0.224395,0.249059,0,RENT,3.45,HOMEIMPROVEMENT,B,12.36,1.0,N,39.36,1
32,47731.04,572772.48,1027568.65,48,Business,13.14,592,27636.82,0.579011,0.355554,0.151775,0,RENT,8.79,VENTURE,E,13.14,1.0,N,13.49,0
41,30007.13,360085.56,515759.12,24,Business,9.71,602,23731.39,0.790858,0.100976,0.129625,0,OWN,3.74,VENTURE,E,9.71,1.0,N,22.18,1
60,44254.01,531048.12,352805.44,12,Education,8.5,742,30771.61,0.695341,0.179752,0.216142,0,MORTGAGE,3.31,EDUCATION,B,8.5,0.664357,N,42.65,1
45,72760.27,873123.24,1058151.43,48,Home,10.09,841,26881.24,0.369449,0.290602,0.060745,0,RENT,9.61,HOMEIMPROVEMENT,A,10.09,1.0,N,25.89,0
22,65109.71,781316.52,433670.05,9,Personal,10.56,434,50329.78,0.773,0.05,0.364954,0,RENT,4.0,PERSONAL,G,10.56,0.55505,N,3.96,1
35,82721.39,992656.68,1669501.29,60,Auto,11.65,784,36839.1,0.445339,0.145364,0.104603,0,MORTGAGE,6.08,VENTURE,B,11.65,1.0,N,19.09,0
36,107130.51,1285566.12,1336273.1,60,Auto,11.72,712,29537.71,0.275717,0.113183,0.004569,0,OWN,9.42,VENTURE,C,11.72,1.0,N,20.46,0
32,46860.28,562323.36,906067.29,48,Home,11.2,630,23503.98,0.501576,0.192761,0.102141,0,MORTGAGE,1.27,HOMEIMPROVEMENT,D,11.2,1.0,N,14.18,0
30,57821.21,693854.52,530076.96,12,Business,14.23,550,47651.54,0.824119,0.254078,0.144972,1,RENT,2.15,VENTURE,F,14.23,0.76396,Y,11.06,0
41,16490.79,197889.48,354884.16,48,Personal,11.66,621,9287.1,0.563169,0.30953,0.144219,0,OWN,5.64,PERSONAL,D,11.66,1.0,N,24.55,0
36,199529.76,2394357.12,2072631.61,60,Education,12.76,672,46904.06,0.235073,0.076753,0.185332,0,RENT,4.22,EDUCATION,C,12.76,0.865632,N,16.78,0
32,40202.75,482433.0,675804.74,9,Business,10.14,772,78299.02,1.947604,0.05,0.248375,0,RENT,2.16,VENTURE,B,10.14,1.0,N,12.35,0
37,76192.29,914307.48,963626.38,48,Auto,12.6,589,25662.43,0.336811,0.130932,0.033664,0,RENT,5.91,VENTURE,E,12.6,1.0,N,21.85,0
34,40186.39,482236.68,568974.46,60,Business,12.12,656,12691.51,0.315816,0.168845,0.129959,0,RENT,7.11,VENTURE,D,12.12,1.0,N,15.29,0
30,39630.44,475565.28,576595.51,12,Personal,14.8,676,51989.1,1.311848,0.05,0.260975,1,OWN,5.93,PERSONAL,C,14.8,1.0,Y,10.99,1
39,44703.13,536437.56,393263.51,36,Personal,15.51,764,13730.35,0.307145,0.261517,0.139,0,MORTGAGE,4.45,PERSONAL,B,15.51,0.733102,N,23.6,0
58,24414.41,292972.92,323933.46,48,Personal,14.59,506,8948.17,0.366512,0.460996,0.012413,0,RENT,5.83,PERSONAL,F,14.59,1.0,N,40.1,0
41,15000.0,180000.0,174533.36,9,Personal,14.59,691,20590.45,1.372696,0.05,0.18966,0,MORTGAGE,4.11,PERSONAL,C,14.59,0.96963,N,24.11,1
44,103343.54,1240122.48,1798612.71,24,Personal,12.5,700,85091.2,0.823382,0.369152,0.122646,0,OWN,4.21,PERSONAL,C,12.5,1.0,N,28.02,0
60,71497.77,857973.24,418076.29,60,Personal,8.5,822,8577.48,0.119968,0.363981,0.119189,0,RENT,4.18,PERSONAL,A,8.5,0.487284,N,42.01,0
45,29747.1,356965.2,605184.67,24,Personal,14.73,688,29265.85,0.983822,0.05,0.124469,0,RENT,0.92,PERSONAL,C,14.73,1.0,N,27.15,0
29,67585.33,811023.96,901685.01,12,Auto,11.51,578,79908.34,1.182333,0.05,0.137554,0,MORTGAGE,0.93,VENTURE,E,11.51,1.0,N,11.61,0
36,84487.63,1013851.56,1458454.63,60,Personal,14.12,605,34026.3,0.402737,0.147232,0.019874,0,OWN,1.07,PERSONAL,E,14.12,1.0,N,18.13,1
40,34002.45,408029.4,706473.27,24,Auto,10.83,573,32872.27,0.966762,0.105972,0.245472,0,MORTGAGE,4.13,VENTURE,E,10.83,1.0,N,22.36,0
39,65980.12,791761.44,696219.72,36,Auto,12.4,557,23256.04,0.35247,0.127308,0.104725,0,OWN,4.87,VENTURE,F,12.4,0.87933,N,21.38,0
26,94285.43,1131425.16,895319.78,48,Auto,13.53,585,24255.01,0.257251,0.167238,0.133073,0,MORTGAGE,5.05,VENTURE,E,13.53,0.79132,N,6.46,0
25,21741.73,260900.76,111094.38,9,Business,11.45,333,12940.15,0.595176,0.21778,0.179693,1,MORTGAGE,7.0,VENTURE,G,11.45,0.425811,Y,6.62,1
34,70972.43,851669.16,1471028.19,36,Auto,12.34,745,49098.65,0.691799,0.229851,0.145398,1,RENT,7.61,VENTURE,B,12.34,1.0,Y,14.83,1
57,64127.74,769532.88,888980.14,9,Auto,11.31,624,103488.23,1.613783,0.144756,0.123446,1,MORTGAGE,2.85,VENTURE,D,11.31,1.0,Y,39.63,1
49,159256.34,1911076.08,2756294.87,60,Personal,13.19,745,62986.3,0.395503,0.121507,0.014068,0,MORTGAGE,5.01,PERSONAL,B,13.19,1.0,N,27.25,0
54,71985.58,863826.96,286132.44,12,Personal,13.03,738,25560.09,0.355072,0.154905,0.046134,0,RENT,5.69,PERSONAL,C,13.03,0.331238,N,36.17,0
27,40274.4,483292.8,606409.43,48,Auto,13.54,655,16430.78,0.407971,0.097887,0.053599,0,OWN,9.0,VENTURE,D,13.54,1.0,N,11.4,0
37,43169.37,518032.44,898110.16,9,Education,9.75,604,103887.68,2.406514,0.19855,0.237718,0,OWN,3.56,EDUCATION,E,9.75,1.0,N,21.55,1
44,173517.93,2082215.16,3047045.19,24,Auto,11.55,771,142798.98,0.822964,0.071527,0.182344,0,RENT,8.39,VENTURE,B,11.55,1.0,N,26.74,1
38,41651.38,499816.56,618571.64,48,Business,12.89,544,16561.97,0.397633,0.136923,0.093585,0,MORTGAGE,0.9,VENTURE,F,12.89,1.0,N,21.21,1
37,73253.97,879047.64,1870910.96,60,Business,13.21,636,42771.82,0.583884,0.165737,0.233276,0,RENT,8.4,VENTURE,D,13.21,1.0,N,18.02,0
35,44666.17,535994.04,262117.64,48,Business,10.46,642,6705.94,0.150135,0.093084,0.163396,0,RENT,3.09,VENTURE,D,10.46,0.489031,N,15.34,1
23,98593.16,1183117.92,742673.39,60,Auto,12.02,653,16529.6,0.167655,0.265512,0.11468,0,RENT,5.0,VENTURE,D,12.02,0.627726,N,4.44,0
55,101559.7,1218716.4,1276371.04,24,Business,14.9,584,61827.0,0.608775,0.215999,0.140034,0,OWN,8.59,VENTURE,E,14.9,1.0,N,38.21,0
58,50838.0,610056.0,1250936.8,36,Auto,10.58,624,40703.19,0.800645,0.231691,0.142285,0,MORTGAGE,21.28,VENTURE,D,10.58,1.0,N,38.75,1
24,40374.08,484488.96,371438.96,24,Home,8.5,725,16884.01,0.418189,0.112031,0.089304,0,OWN,2.09,HOMEIMPROVEMENT,C,8.5,0.766661,N,6.59,0
37,39800.52,477606.24,451907.34,60,Personal,13.76,775,10458.45,0.262772,0.122218,0.087002,0,MORTGAGE,5.33,PERSONAL,B,13.76,0.946192,N,19.13,0
41,18281.48,219377.76,358235.75,9,Business,11.46,655,41727.87,2.282521,0.167329,0.139668,1,MORTGAGE,8.31,VENTURE,D,11.46,1.0,Y,23.16,1
52,54739.2,656870.4,634224.53,36,Home,8.5,664,20020.91,0.365751,0.069452,0.103258,0,RENT,13.27,HOMEIMPROVEMENT,D,8.5,0.965525,N,33.58,0
60,54080.98,648971.76,971073.56,24,Personal,12.53,748,45950.75,0.849666,0.084765,0.111078,0,RENT,6.46,PERSONAL,B,12.53,1.0,N,42.59,1
37,31581.31,378975.72,201638.6,24,Auto,8.95,716,9207.34,0.291544,0.17065,0.034328,0,MORTGAGE,8.55,VENTURE,C,8.95,0.532062,N,19.04,0
50,17139.03,205668.36,412231.93,36,Personal,10.01,806,13302.82,0.776171,0.106203,0.15367,0,MORTGAGE,8.74,PERSONAL,A,10.01,1.0,N,32.19,1
58,58324.14,699889.68,651450.26,12,Home,11.8,727,57818.29,0.991327,0.155238,0.257461,0,MORTGAGE,3.11,HOMEIMPROVEMENT,C,11.8,0.93079,N,39.68,1
54,62917.13,755005.56,806463.79,24,Business,12.73,722,38237.58,0.607745,0.199953,0.128546,0,OTHER,14.39,VENTURE,C,12.73,1.0,N,35.39,1
32,65302.6,783631.2,637095.43,9,Auto,8.96,704,73456.05,1.124856,0.05,0.171766,1,MORTGAGE,14.0,VENTURE,C,8.96,0.813004,Y,14.2,1
53,28453.8,341445.6,601720.9,60,Personal,11.53,698,13243.37,0.465434,0.120192,0.068113,0,MORTGAGE,7.9,PERSONAL,C,11.53,1.0,N,34.16,0
37,65386.03,784632.36,506017.18,36,Personal,16.99,767,18037.37,0.27586,0.190098,0.128201,0,RENT,4.14,PERSONAL,B,16.99,0.64491,N,19.29,0
21,46297.84,555574.08,896732.84,12,Home,10.07,709,78868.02,1.703493,0.05,0.175528,0,OWN,3.0,HOMEIMPROVEMENT,C,10.07,1.0,N,1.58,1
51,86568.63,1038823.56,1386535.37,60,Personal,12.19,767,30975.64,0.357816,0.198495,0.060438,0,RENT,6.48,PERSONAL,B,12.19,1.0,N,34.42,0
54,28713.06,344556.72,569398.06,24,Personal,10.42,859,26384.62,0.918907,0.149344,0.197897,0,RENT,8.94,PERSONAL,A,10.42,1.0,N,35.25,1
34,102756.97,1233083.64,2262080.53,48,Personal,12.53,639,60157.57,0.585435,0.210565,0.186101,0,OWN,2.28,PERSONAL,D,12.53,1.0,N,15.18,1
39,127515.32,1530183.84,1450023.24,24,Personal,10.25,649,67080.23,0.526056,0.24343,0.098622,0,MORTGAGE,2.07,PERSONAL,D,10.25,0.947614,N,20.1,0
35,55251.3,663015.6,406908.53,36,Education,8.5,677,12845.1,0.232485,0.198549,0.10432,0,MORTGAGE,8.03,EDUCATION,C,8.5,0.613724,N,19.07,0
25,65657.32,787887.84,504407.18,60,Home,10.69,720,10889.19,0.165849,0.277157,0.074279,0,MORTGAGE,1.42,HOMEIMPROVEMENT,C,10.69,0.640202,N,6.71,0
60,82482.01,989784.12,1256172.15,24,Home,8.5,819,57100.15,0.692274,0.084518,0.19761,0,MORTGAGE,2.89,HOMEIMPROVEMENT,A,8.5,1.0,N,44.04,0
21,27849.74,334196.88,644704.54,9,Education,11.31,822,75051.31,2.694866,0.124193,0.231369,0,RENT,3.0,EDUCATION,A,11.31,1.0,N,2.88,1
43,38493.37,461920.44,174933.66,48,Personal,15.71,665,4931.72,0.128119,0.145828,0.031037,0,OTHER,3.56,PERSONAL,D,15.71,0.37871,N,23.85,0
21,57557.21,690686.52,377745.11,36,Personal,13.56,663,12830.67,0.22292,0.447922,0.131057,0,RENT,3.0,PERSONAL,D,13.56,0.546913,N,4.21,0
48,173882.79,2086593.48,2096145.73,36,Personal,9.71,787,67347.1,0.387313,0.125687,0.033448,0,RENT,5.78,PERSONAL,B,9.71,1.0,N,31.01,1
57,25143.04,301716.48,201141.86,36,Business,11.22,495,6605.84,0.26273,0.152595,0.030386,0,RENT,7.77,VENTURE,G,11.22,0.666659,N,38.47,1
46,137672.74,1652072.88,1178185.09,36,Personal,10.42,640,38250.52,0.277837,0.172522,0.107631,0,MORTGAGE,2.27,PERSONAL,D,10.42,0.713156,N,26.15,0
45,45892.83,550713.96,1078097.3,48,Auto,11.14,642,27936.56,0.608735,0.160448,0.4,1,OWN,6.2,VENTURE,D,11.14,1.0,Y,26.14,1
54,50480.27,605763.24,329622.97,24,Auto,12.07,501,15527.76,0.307601,0.2639,0.009136,0,RENT,11.77,VENTURE,F,12.07,0.544145,N,34.09,0
59,107025.95,1284311.4,1071629.93,36,Home,8.5,824,33828.72,0.31608,0.336517,0.030008,0,MORTGAGE,4.36,HOMEIMPROVEMENT,A,8.5,0.8344,N,41.78,0
55,173315.63,2079787.56,3529874.16,24,Education,10.97,628,164472.01,0.948974,0.085807,0.199568,1,MORTGAGE,4.82,EDUCATION,D,10.97,1.0,Y,37.88,1
30,66416.94,797003.28,1201369.8,48,Personal,14.56,797,33170.46,0.499428,0.204181,0.201148,0,MORTGAGE,6.23,PERSONAL,B,14.56,1.0,N,11.05,0
43,103657.57,1243890.84,1460203.06,36,Personal,12.61,676,48929.54,0.472031,0.080156,0.065019,0,OWN,4.48,PERSONAL,C,12.61,1.0,N,26.41,0
53,29667.74,356012.88,384077.05,48,Auto,10.26,692,9789.8,0.329981,0.39739,0.098842,0,OWN,6.37,VENTURE,C,10.26,1.0,N,35.58,0
32,37508.36,450100.32,215702.69,9,Personal,14.42,619,25429.74,0.677975,0.05948,0.161201,0,RENT,2.95,PERSONAL,E,14.42,0.479233,N,16.34,1
48,22891.74,274700.88,146365.03,24,Education,13.17,590,6970.48,0.304497,0.207334,0.052676,1,MORTGAGE,2.18,EDUCATION,E,13.17,0.532816,Y,30.02,0
21,37822.04,453864.48,604345.21,48,Home,10.42,665,15451.4,0.408529,0.145122,0.065605,0,RENT,3.0,HOMEIMPROVEMENT,D,10.42,1.0,N,4.76,0
56,72340.61,868087.32,1278708.78,24,Personal,11.98,692,60182.22,0.831929,0.090034,0.204763,0,RENT,7.22,PERSONAL,C,11.98,1.0,N,37.78,1
45,58529.56,702354.72,542065.22,12,Personal,12.94,763,48400.09,0.826934,0.292638,0.142797,1,MORTGAGE,1.36,PERSONAL,B,12.94,0.771783,Y,27.04,1
50,145257.26,1743087.12,2771425.21,60,Auto,14.01,633,64499.26,0.444035,0.211046,0.107891,0,RENT,0.48,VENTURE,D,14.01,1.0,N,31.12,0
54,176809.23,2121710.76,3494109.12,48,Business,11.1,738,90482.45,0.511752,0.176671,0.124568,0,RENT,2.78,VENTURE,C,11.1,1.0,N,35.2,0
29,47481.59,569779.08,1090124.66,36,Home,11.02,610,35699.18,0.751853,0.190944,0.166164,0,RENT,7.53,HOMEIMPROVEMENT,E,11.02,1.0,N,11.67,0
39,34275.61,411307.32,429813.54,36,Personal,15.12,571,14924.98,0.43544,0.206157,0.047355,0,RENT,6.56,PERSONAL,E,15.12,1.0,N,19.44,0
55,103364.98,1240379.76,2030381.43,48,Auto,13.24,704,54711.85,0.529307,0.203978,0.186827,0,MORTGAGE,4.54,VENTURE,C,13.24,1.0,N,38.54,0
27,110032.84,1320394.08,2307756.01,24,Home,8.5,850,104900.61,0.953357,0.072847,0.140248,0,OWN,4.83,HOMEIMPROVEMENT,A,8.5,1.0,N,7.02,1
53,67154.34,805852.08,1341236.23,24,Education,11.07,751,62553.52,0.931489,0.05,0.213197,0,RENT,3.89,EDUCATION,B,11.07,1.0,N,34.55,1
32,78695.14,944341.68,708833.98,36,Home,11.64,602,23422.46,0.297635,0.221993,0.018428,0,RENT,2.65,HOMEIMPROVEMENT,E,11.64,0.750612,N,13.94,0
44,71645.93,859751.16,937141.45,24,Home,11.73,682,43995.69,0.614071,0.210861,0.138525,1,MORTGAGE,5.41,HOMEIMPROVEMENT,C,11.73,1.0,Y,24.51,1
41,28473.98,341687.76,211318.91,24,Home,12.98,730,10044.62,0.352765,0.195503,0.00879,0,MORTGAGE,0.73,HOMEIMPROVEMENT,C,12.98,0.618456,N,23.99,0
48,24806.4,297676.8,115342.5,48,Education,8.8,617,2859.18,0.11526,0.172093,0.128574,0,RENT,5.95,EDUCATION,E,8.8,0.387476,N,30.09,0
54,49984.03,599808.36,1046433.62,12,Home,9.61,706,91807.24,1.836731,0.05,0.16554,0,RENT,5.35,HOMEIMPROVEMENT,C,9.61,1.0,N,36.27,1
34,45681.59,548179.08,746411.46,36,Home,11.13,519,24482.02,0.535927,0.245764,0.12732,1,RENT,6.05,HOMEIMPROVEMENT,F,11.13,1.0,Y,15.77,1
27,60849.95,730199.4,1097642.88,24,Personal,13.04,440,52203.1,0.857899,0.157626,0.254087,1,RENT,3.12,PERSONAL,G,13.04,1.0,Y,9.39,1
37,47632.24,571586.88,733173.23,36,Personal,15.94,611,25753.68,0.540678,0.094361,0.119873,1,MORTGAGE,10.62,PERSONAL,E,15.94,1.0,Y,18.66,1
45,18546.59,222559.08,123813.81,12,Personal,10.46,706,10911.92,0.588352,0.278018,0.122859,0,MORTGAGE,5.58,PERSONAL,C,10.46,0.556319,N,27.18,0
51,15000.0,180000.0,319225.98,36,Education,12.87,822,10735.98,0.715732,0.191468,0.146559,1,RENT,3.93,EDUCATION,A,12.87,1.0,Y,32.58,0
51,80214.39,962572.68,1283594.29,48,Business,13.49,503,34748.2,0.433192,0.161537,0.069435,0,OWN,5.35,VENTURE,F,13.49,1.0,N,33.75,0
34,34624.81,415497.72,855468.27,24,Auto,10.74,737,39768.15,1.148545,0.220611,0.148424,0,OWN,1.1,VENTURE,C,10.74,1.0,N,16.87,1
58,44834.15,538009.8,1092630.2,24,Home,10.78,646,50815.24,1.133405,0.239187,0.129485,0,RENT,8.27,HOMEIMPROVEMENT,D,10.78,1.0,N,39.48,1
24,36872.28,442467.36,471387.39,36,Auto,11.98,681,15651.42,0.424477,0.215499,0.146276,0,RENT,6.0,VENTURE,C,11.98,1.0,N,6.55,0
25,29797.22,357566.64,249322.77,60,Personal,9.12,639,5190.41,0.174191,0.222844,0.12446,0,RENT,5.61,PERSONAL,D,9.12,0.697276,N,7.45,0
21,29321.87,351862.44,638543.98,60,Personal,12.62,562,14406.21,0.491313,0.275929,0.121015,1,RENT,3.0,PERSONAL,E,12.62,1.0,Y,2.65,0
58,95025.62,1140307.44,1984570.9,12,Personal,13.54,592,177756.87,1.87062,0.195416,0.176142,0,MORTGAGE,10.75,PERSONAL,E,13.54,1.0,N,40.63,1
28,44645.55,535746.6,220144.56,9,Auto,13.13,631,25818.44,0.578298,0.143235,0.226715,0,MORTGAGE,3.73,VENTURE,D,13.13,0.410912,N,10.5,1
45,75422.32,905067.84,1624497.63,36,Home,10.63,638,52897.47,0.70135,0.05,0.215924,0,OTHER,7.07,HOMEIMPROVEMENT,D,10.63,1.0,N,25.9,1
53,81752.44,981029.28,297277.73,24,Personal,13.44,779,14194.77,0.173631,0.219403,0.012838,0,RENT,4.2,PERSONAL,B,13.44,0.303026,N,36.14,0
51,62313.82,747765.84,1269458.31,48,Home,11.1,662,32874.43,0.527562,0.289417,0.133131,0,MORTGAGE,8.67,HOMEIMPROVEMENT,D,11.1,1.0,N,33.28,0
58,83385.2,1000622.4,1304439.47,48,Business,13.27,762,35167.63,0.421749,0.218732,0.032592,0,RENT,5.15,VENTURE,B,13.27,1.0,N,41.32,0
23,51978.5,623742.0,1082287.04,24,Home,10.47,814,50178.47,0.96537,0.061346,0.162491,1,OWN,2.87,HOMEIMPROVEMENT,A,10.47,1.0,Y,5.25,1
37,116808.28,1401699.36,2146043.06,60,Home,10.76,526,46408.25,0.397303,0.269896,0.010977,0,RENT,2.03,HOMEIMPROVEMENT,F,10.76,1.0,N,19.73,0
41,84461.39,1013536.68,1978719.72,24,Personal,13.98,631,94987.84,1.12463,0.098078,0.178348,0,RENT,3.37,PERSONAL,D,13.98,1.0,N,23.38,1
48,91479.11,1097749.32,524033.27,12,Personal,11.12,623,46345.45,0.506623,0.407736,0.114734,0,MORTGAGE,4.61,PERSONAL,D,11.12,0.477371,N,32.76,1
45,29345.35,352144.2,609748.87,24,Personal,11.44,644,28543.16,0.972664,0.100217,0.137277,0,RENT,4.81,PERSONAL,D,11.44,1.0,N,25.52,1
43,60351.81,724221.72,1467732.33,48,Personal,12.03,647,38670.75,0.640755,0.113356,0.231402,1,RENT,8.49,PERSONAL,D,12.03,1.0,Y,24.73,0
33,17136.85,205642.2,195827.55,60,Home,9.74,647,4135.99,0.241351,0.181199,0.049362,0,RENT,4.65,HOMEIMPROVEMENT,D,9.74,0.952273,N,14.59,0
25,119445.3,1433343.6,2992141.18,48,Business,11.28,827,77738.95,0.650833,0.05,0.308263,1,MORTGAGE,7.0,VENTURE,A,11.28,1.0,Y,6.27,0
38,35454.45,425453.4,754160.3,48,Personal,12.72,733,20127.09,0.567689,0.177157,0.263093,0,MORTGAGE,2.49,PERSONAL,C,12.72,1.0,N,14.92,0
31,38529.47,462353.64,638116.51,24,Personal,12.96,729,30325.62,0.787076,0.33177,0.270174,0,MORTGAGE,6.16,PERSONAL,C,12.96,1.0,N,12.81,1
43,22687.79,272253.48,541887.14,48,Personal,15.11,861,15111.23,0.666051,0.215868,0.162171,0,RENT,7.22,PERSONAL,A,15.11,1.0,N,26.23,1
52,50424.73,605096.76,846214.1,48,Personal,11.15,473,21934.47,0.434994,0.142092,0.045986,0,RENT,3.87,PERSONAL,G,11.15,1.0,N,33.0,0
43,43872.75,526473.0,375701.19,36,Home,9.84,717,12094.54,0.275673,0.313221,0.042392,1,OWN,4.79,HOMEIMPROVEMENT,C,9.84,0.713619,Y,25.77,0
44,153832.34,1845988.08,2302483.48,60,Auto,15.09,597,54887.64,0.356802,0.228293,0.097035,0,RENT,10.0,VENTURE,E,15.09,1.0,N,23.79,1
22,86296.23,1035554.76,1239943.39,24,Auto,9.71,642,57049.42,0.661088,0.067202,0.170895,0,RENT,4.0,VENTURE,D,9.71,1.0,N,2.82,0
46,37843.3,454119.6,511008.64,36,Personal,13.49,674,17338.68,0.45817,0.256525,0.088899,0,OWN,7.8,PERSONAL,C,13.49,1.0,N,28.47,0
38,18963.29,227559.48,393038.89,24,Education,8.71,580,17904.31,0.944157,0.064378,0.11604,0,RENT,9.63,EDUCATION,E,8.71,1.0,N,18.43,1
25,15000.0,180000.0,275369.53,36,Home,10.76,574,8983.82,0.598921,0.148107,0.155762,1,MORTGAGE,7.0,HOMEIMPROVEMENT,E,10.76,1.0,Y,7.79,1
29,27840.53,334086.36,505783.23,9,Personal,12.31,702,59119.03,2.123488,0.066306,0.188484,0,MORTGAGE,4.48,PERSONAL,C,12.31,1.0,N,10.91,1
52,23185.22,278222.64,544976.12,9,Business,13.82,750,64092.8,2.764382,0.194213,0.19296,1,RENT,1.73,VENTURE,B,13.82,1.0,Y,32.43,1
57,63523.68,762284.16,1061665.53,12,Education,10.57,571,93620.67,1.473792,0.27554,0.172058,0,RENT,2.98,EDUCATION,E,10.57,1.0,N,37.35,1
41,47241.68,566900.16,1054174.87,24,Personal,13.72,529,50473.64,1.068413,0.056739,0.141458,0,MORTGAGE,5.45,PERSONAL,F,13.72,1.0,N,24.04,1
60,52072.68,624872.16,922175.82,12,Auto,12.14,518,81994.86,1.574623,0.05,0.104711,1,RENT,2.14,VENTURE,F,12.14,1.0,Y,41.71,1
28,29162.73,349952.76,175548.76,48,Auto,14.93,719,4879.02,0.167303,0.13627,0.046465,0,RENT,0.9,VENTURE,C,14.93,0.501636,N,8.8,0
32,56456.15,677473.8,1372793.97,60,Business,11.22,655,29997.97,0.53135,0.195009,0.121959,0,MORTGAGE,8.01,VENTURE,D,11.22,1.0,N,13.54,0
58,21977.1,263725.2,172032.49,36,Personal,10.44,725,5586.5,0.254196,0.151957,0.053669,0,MORTGAGE,7.87,PERSONAL,C,10.44,0.652317,N,40.61,0
28,48874.94,586499.28,767610.77,24,Personal,12.32,886,36247.54,0.741639,0.116118,0.30001,0,OWN,3.86,PERSONAL,A,12.32,1.0,N,10.69,1
47,84808.27,1017699.24,1475713.94,24,Auto,12.35,537,69706.73,0.821933,0.114239,0.175901,0,MORTGAGE,2.56,VENTURE,F,12.35,1.0,N,29.45,1
29,41387.75,496653.0,877951.82,36,Personal,13.93,779,29974.67,0.72424,0.12872,0.164171,0,MORTGAGE,6.6,PERSONAL,B,13.93,1.0,N,10.65,0
34,67250.94,807011.28,424328.63,60,Education,9.91,754,8996.21,0.133771,0.143656,0.251092,0,RENT,1.99,EDUCATION,B,9.91,0.525803,N,14.57,0
40,15738.75,188865.0,59951.45,36,Personal,15.74,732,2099.9,0.133422,0.20698,0.042363,0,MORTGAGE,6.35,PERSONAL,C,15.74,0.31743,N,19.88,0
35,15000.0,180000.0,191943.13,60,Education,10.81,678,4155.37,0.277025,0.255566,0.007018,0,MORTGAGE,11.02,EDUCATION,C,10.81,1.0,N,17.4,0
55,62714.96,752579.52,642935.57,36,Personal,9.75,601,20668.95,0.32957,0.22889,0.041035,0,OWN,4.84,PERSONAL,E,9.75,0.854309,N,37.79,0
59,96588.16,1159057.92,1477522.09,24,Auto,11.64,629,69305.91,0.71754,0.175002,0.111619,0,OWN,7.16,VENTURE,D,11.64,1.0,N,41.08,0
41,44670.1,536041.2,536725.63,12,Personal,12.45,512,47801.29,1.070096,0.194341,0.145753,1,OTHER,6.65,PERSONAL,F,12.45,1.0,Y,25.21,1
42,186675.12,2240101.44,4151922.31,36,Personal,12.07,609,138049.7,0.739518,0.144018,0.104741,1,MORTGAGE,3.23,PERSONAL,E,12.07,1.0,Y,23.51,1
23,21676.01,260112.12,363620.74,36,Personal,12.9,650,12233.79,0.564393,0.080597,0.191889,0,RENT,3.84,PERSONAL,D,12.9,1.0,N,5.29,1
30,34269.46,411233.52,261010.15,24,Auto,11.81,618,12263.93,0.357868,0.199947,0.050441,0,MORTGAGE,2.62,VENTURE,E,11.81,0.634701,N,12.42,0
22,56053.12,672637.44,804670.24,24,Personal,11.01,766,37509.04,0.66917,0.251537,0.289925,0,RENT,4.0,PERSONAL,B,11.01,1.0,N,4.5,0
55,68092.67,817112.04,1157998.92,60,Home,8.56,723,23791.82,0.349403,0.227169,0.082078,0,RENT,6.74,HOMEIMPROVEMENT,C,8.56,1.0,N,38.31,0
30,36303.1,435637.2,227936.14,36,Business,11.0,770,7462.56,0.205563,0.172459,0.082685,0,OWN,4.82,VENTURE,B,11.0,0.523225,N,11.76,0
34,27294.51,327534.12,220386.91,60,Personal,16.23,714,5386.54,0.197349,0.111783,0.086428,0,RENT,1.31,PERSONAL,C,16.23,0.672867,N,16.2,0
54,74768.93,897227.16,1480021.2,36,Personal,12.1,491,49228.34,0.658406,0.05,0.190332,1,OWN,0.58,PERSONAL,G,12.1,1.0,Y,34.15,1
